,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,vaccine_fees,timestamp
0,557664,Chandkheda CHC,CHANDKHEDA UHC OPP. MANIKRUPA SCHOOL IOC ROAD CHANDKHEDA,Gujarat,Ahmedabad Corporation,West Zone,382424,0,0,09:00:00,17:00:00,Free,"[{'session_id': '10ab09f0-ed73-4c7a-a4c0-230fd391f62b', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:28:32.909165
1,517702,Sarkari Prathamik Shala,Ghb Chandkheda,Gujarat,Ahmedabad Corporation,West Zone,382424,23,72,09:00:00,18:00:00,Free,"[{'session_id': 'fe40511c-cafb-43a8-8c34-c417db6867a1', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",,2021-05-09 04:28:32.909165
2,694280,Primery School Randesan,Primery School Randesan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '3e5e4281-d456-4f96-863f-cba127354ea2', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:28:32.909165
3,694257,Apollo Private Hospital,Apollo Pri Hospital Bhat,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,18:00:00,Paid,"[{'session_id': 'af349aa1-a288-435f-b776-a17bdf133468', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-09 04:28:32.909165
4,694268,Primery School Koba,Primery School Koba,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd83185fc-6db6-475c-8d35-2318dde6c7ca', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:28:32.909165
5,694265,Community Hall Sughad,Community Hall Sughad,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '0ff9d067-630c-4b52-a9ed-90a6f59ef082', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:28:32.909165
6,694276,Primery School Zundal,Primery School Zundal,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd24dc8db-a0ba-4d50-b42e-495d38feceda', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:28:32.909165
7,694282,Primery School Raysan,Primery School Raysan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'e6e118e4-03e8-4a2a-aa88-66e249476a9b', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:28:32.909165
0,557664,Chandkheda CHC,CHANDKHEDA UHC OPP. MANIKRUPA SCHOOL IOC ROAD CHANDKHEDA,Gujarat,Ahmedabad Corporation,West Zone,382424,0,0,09:00:00,17:00:00,Free,"[{'session_id': '10ab09f0-ed73-4c7a-a4c0-230fd391f62b', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:30:35.563341
1,517702,Sarkari Prathamik Shala,Ghb Chandkheda,Gujarat,Ahmedabad Corporation,West Zone,382424,23,72,09:00:00,18:00:00,Free,"[{'session_id': 'fe40511c-cafb-43a8-8c34-c417db6867a1', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",,2021-05-09 04:30:35.563341
2,694280,Primery School Randesan,Primery School Randesan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '3e5e4281-d456-4f96-863f-cba127354ea2', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:30:35.563341
3,694257,Apollo Private Hospital,Apollo Pri Hospital Bhat,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,18:00:00,Paid,"[{'session_id': 'af349aa1-a288-435f-b776-a17bdf133468', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-09 04:30:35.563341
4,694268,Primery School Koba,Primery School Koba,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd83185fc-6db6-475c-8d35-2318dde6c7ca', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:30:35.563341
5,694265,Community Hall Sughad,Community Hall Sughad,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '0ff9d067-630c-4b52-a9ed-90a6f59ef082', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:30:35.563341
6,694276,Primery School Zundal,Primery School Zundal,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd24dc8db-a0ba-4d50-b42e-495d38feceda', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:30:35.563341
7,694282,Primery School Raysan,Primery School Raysan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'e6e118e4-03e8-4a2a-aa88-66e249476a9b', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:30:35.563341
0,557664,Chandkheda CHC,CHANDKHEDA UHC OPP. MANIKRUPA SCHOOL IOC ROAD CHANDKHEDA,Gujarat,Ahmedabad Corporation,West Zone,382424,0,0,09:00:00,17:00:00,Free,"[{'session_id': '10ab09f0-ed73-4c7a-a4c0-230fd391f62b', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:40:51.836893
1,517702,Sarkari Prathamik Shala,Ghb Chandkheda,Gujarat,Ahmedabad Corporation,West Zone,382424,23,72,09:00:00,18:00:00,Free,"[{'session_id': 'fe40511c-cafb-43a8-8c34-c417db6867a1', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",,2021-05-09 04:40:51.836893
2,694280,Primery School Randesan,Primery School Randesan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '3e5e4281-d456-4f96-863f-cba127354ea2', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:40:51.836893
3,694257,Apollo Private Hospital,Apollo Pri Hospital Bhat,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,18:00:00,Paid,"[{'session_id': 'af349aa1-a288-435f-b776-a17bdf133468', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-09 04:40:51.836893
4,694268,Primery School Koba,Primery School Koba,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd83185fc-6db6-475c-8d35-2318dde6c7ca', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:40:51.836893
5,694265,Community Hall Sughad,Community Hall Sughad,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '0ff9d067-630c-4b52-a9ed-90a6f59ef082', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:40:51.836893
6,694276,Primery School Zundal,Primery School Zundal,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd24dc8db-a0ba-4d50-b42e-495d38feceda', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:40:51.836893
7,694282,Primery School Raysan,Primery School Raysan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'e6e118e4-03e8-4a2a-aa88-66e249476a9b', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:40:51.836893
0,557664,Chandkheda CHC,CHANDKHEDA UHC OPP. MANIKRUPA SCHOOL IOC ROAD CHANDKHEDA,Gujarat,Ahmedabad Corporation,West Zone,382424,0,0,09:00:00,17:00:00,Free,"[{'session_id': '10ab09f0-ed73-4c7a-a4c0-230fd391f62b', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:43:00.903618
1,517702,Sarkari Prathamik Shala,Ghb Chandkheda,Gujarat,Ahmedabad Corporation,West Zone,382424,23,72,09:00:00,18:00:00,Free,"[{'session_id': 'fe40511c-cafb-43a8-8c34-c417db6867a1', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",,2021-05-09 04:43:00.903618
2,694280,Primery School Randesan,Primery School Randesan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '3e5e4281-d456-4f96-863f-cba127354ea2', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:43:00.903618
3,694257,Apollo Private Hospital,Apollo Pri Hospital Bhat,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,18:00:00,Paid,"[{'session_id': 'af349aa1-a288-435f-b776-a17bdf133468', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-09 04:43:00.903618
4,694268,Primery School Koba,Primery School Koba,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd83185fc-6db6-475c-8d35-2318dde6c7ca', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:43:00.903618
5,694265,Community Hall Sughad,Community Hall Sughad,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '0ff9d067-630c-4b52-a9ed-90a6f59ef082', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:43:00.903618
6,694276,Primery School Zundal,Primery School Zundal,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd24dc8db-a0ba-4d50-b42e-495d38feceda', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:43:00.903618
7,694282,Primery School Raysan,Primery School Raysan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'e6e118e4-03e8-4a2a-aa88-66e249476a9b', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:43:00.903618
0,557664,Chandkheda CHC,CHANDKHEDA UHC OPP. MANIKRUPA SCHOOL IOC ROAD CHANDKHEDA,Gujarat,Ahmedabad Corporation,West Zone,382424,0,0,09:00:00,17:00:00,Free,"[{'session_id': '10ab09f0-ed73-4c7a-a4c0-230fd391f62b', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:57:27.104529
1,517702,Sarkari Prathamik Shala,Ghb Chandkheda,Gujarat,Ahmedabad Corporation,West Zone,382424,23,72,09:00:00,18:00:00,Free,"[{'session_id': 'fe40511c-cafb-43a8-8c34-c417db6867a1', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",,2021-05-09 04:57:27.104529
2,694280,Primery School Randesan,Primery School Randesan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '3e5e4281-d456-4f96-863f-cba127354ea2', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:57:27.104529
3,694257,Apollo Private Hospital,Apollo Pri Hospital Bhat,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,18:00:00,Paid,"[{'session_id': 'af349aa1-a288-435f-b776-a17bdf133468', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-09 04:57:27.104529
4,694268,Primery School Koba,Primery School Koba,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd83185fc-6db6-475c-8d35-2318dde6c7ca', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:57:27.104529
5,694265,Community Hall Sughad,Community Hall Sughad,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '0ff9d067-630c-4b52-a9ed-90a6f59ef082', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:57:27.104529
6,694276,Primery School Zundal,Primery School Zundal,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd24dc8db-a0ba-4d50-b42e-495d38feceda', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:57:27.104529
7,694282,Primery School Raysan,Primery School Raysan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'e6e118e4-03e8-4a2a-aa88-66e249476a9b', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:57:27.104529
0,557664,Chandkheda CHC,CHANDKHEDA UHC OPP. MANIKRUPA SCHOOL IOC ROAD CHANDKHEDA,Gujarat,Ahmedabad Corporation,West Zone,382424,0,0,09:00:00,17:00:00,Free,"[{'session_id': '10ab09f0-ed73-4c7a-a4c0-230fd391f62b', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:59:34.256253
1,517702,Sarkari Prathamik Shala,Ghb Chandkheda,Gujarat,Ahmedabad Corporation,West Zone,382424,23,72,09:00:00,18:00:00,Free,"[{'session_id': 'fe40511c-cafb-43a8-8c34-c417db6867a1', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",,2021-05-09 04:59:34.256253
2,694280,Primery School Randesan,Primery School Randesan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '3e5e4281-d456-4f96-863f-cba127354ea2', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:59:34.256253
3,694257,Apollo Private Hospital,Apollo Pri Hospital Bhat,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,18:00:00,Paid,"[{'session_id': 'af349aa1-a288-435f-b776-a17bdf133468', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-09 04:59:34.256253
4,694268,Primery School Koba,Primery School Koba,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd83185fc-6db6-475c-8d35-2318dde6c7ca', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:59:34.256253
5,694265,Community Hall Sughad,Community Hall Sughad,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '0ff9d067-630c-4b52-a9ed-90a6f59ef082', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:59:34.256253
6,694276,Primery School Zundal,Primery School Zundal,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd24dc8db-a0ba-4d50-b42e-495d38feceda', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:59:34.256253
7,694282,Primery School Raysan,Primery School Raysan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'e6e118e4-03e8-4a2a-aa88-66e249476a9b', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 04:59:34.256253
0,557664,Chandkheda CHC,CHANDKHEDA UHC OPP. MANIKRUPA SCHOOL IOC ROAD CHANDKHEDA,Gujarat,Ahmedabad Corporation,West Zone,382424,0,0,09:00:00,17:00:00,Free,"[{'session_id': '10ab09f0-ed73-4c7a-a4c0-230fd391f62b', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 05:01:39.736049
1,517702,Sarkari Prathamik Shala,Ghb Chandkheda,Gujarat,Ahmedabad Corporation,West Zone,382424,23,72,09:00:00,18:00:00,Free,"[{'session_id': 'fe40511c-cafb-43a8-8c34-c417db6867a1', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",,2021-05-09 05:01:39.736049
2,694280,Primery School Randesan,Primery School Randesan,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '3e5e4281-d456-4f96-863f-cba127354ea2', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 05:01:39.736049
3,694257,Apollo Private Hospital,Apollo Pri Hospital Bhat,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,18:00:00,Paid,"[{'session_id': 'af349aa1-a288-435f-b776-a17bdf133468', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-09 05:01:39.736049
4,694268,Primery School Koba,Primery School Koba,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd83185fc-6db6-475c-8d35-2318dde6c7ca', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 05:01:39.736049
5,694265,Community Hall Sughad,Community Hall Sughad,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': '0ff9d067-630c-4b52-a9ed-90a6f59ef082', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 05:01:39.736049
6,694276,Primery School Zundal,Primery School Zundal,Gujarat,Gandhinagar Corporation,Gandhinagar Municipal Corporation,382424,23,72,09:00:00,17:00:00,Free,"[{'session_id': 'd24dc8db-a0ba-4d50-b42e-495d38feceda', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-09 05:01:39.736049
